Alcoholic Beverages_kcal,Animal Products_kcal,Animal fats_kcal,"Aquatic Products, Other_kcal",Cereals - Excluding Beer_kcal,Eggs_kcal,"Fish, Seafood_kcal",Fruits - Excluding Wine_kcal,Meat_kcal,Milk - Excluding Butter_kcal,Miscellaneous_kcal,Offals_kcal,Oilcrops_kcal,Pulses_kcal,Spices_kcal,Starchy Roots_kcal,Stimulants_kcal,Sugar Crops_kcal,Sugar & Sweeteners_kcal,Treenuts_kcal,Vegetal Products_kcal,Vegetable Oils_kcal,Vegetables_kcal,Alcoholic Beverages_f,Animal Products_f,Animal fats_f,"Aquatic Products, Other_f",Cereals - Excluding Beer_f,Eggs_f,"Fish, Seafood_f",Fruits - Excluding Wine_f,Meat_f,Miscellaneous_f,Milk - Excluding Butter_f,Offals_f,Oilcrops_f,Pulses_f,Spices_f,Starchy Roots_f,Stimulants_f,Sugar Crops_f,Sugar & Sweeteners_f,Treenuts_f,Vegetal Products_f,Vegetable Oils_f,Vegetables_f,Alcoholic Beverages_p,Animal Products_p,Animal fats_p,"Aquatic Products, Other_p",Cereals - Excluding Beer_p,Eggs_p,"Fish, Seafood_p",Fruits - Excluding Wine_p,Meat_p,Milk - Excluding Butter_p,Offals_p,Oilcrops_p,Pulses_p,Spices_p,Starchy Roots_p,Stimulants_p,Sugar Crops_p,Sugar & Sweeteners_p,Treenuts_p,Vegetal Products_p,Vegetable Oils_p,Vegetables_p,Miscellaneous_p,Obesity,Undernourished,Confirmed,Deaths,Recovered,Active,Population,Alcoholic Beverages_kg,Animal fats_kg,Animal Products_kg,"Aquatic Products, Other_kg",Cereals - Excluding Beer_kg,Eggs_kg,"Fish, Seafood_kg",Fruits - Excluding Wine_kg,Meat_kg,Milk - Excluding Butter_kg,Miscellaneous_kg,Offals_kg,Oilcrops_kg,Pulses_kg,Spices_kg,Starchy Roots_kg,Stimulants_kg,Sugar & Sweeteners_kg,Sugar Crops_kg,Treenuts_kg,Vegetable Oils_kg,Vegetables_kg,Vegetal Products_kg,Country
0.9019,7.9857,1.3717,0.0,22.6043,0.5825,0.2818,1.9917,2.2924,3.4198,0.2443,0.0564,1.4092,2.95,0.0188,1.2026,0.1691,0.0,7.1965,0.0376,41.9955,2.1984,1.0898,0.0,23.3032,6.3901,0.0,8.1958,1.6034,0.4514,1.4321,6.6547,0.1012,8.1491,0.0545,5.0669,0.5837,0.0311,0.1401,0.3269,0.0,0.0,0.1167,26.6968,10.2506,0.4514,0.1203,17.3405,0.0468,0.0,20.588,1.5904,1.4701,0.7952,6.8961,7.0364,0.3074,1.3699,6.8426,0.0267,0.7551,0.294,0.0,0.0,0.0334,32.6495,0.0267,1.5035,0.3074,22.7,9.0,0.867721030705138,0.0258139176053078,0.778136090109551,0.0637710229902793,6481000.0,2.1651,0.1113,12.888,0.0,11.7265,0.7533,0.573,5.9517,2.6337,8.7381,0.5920000000000001,0.0794,1.4273,1.4661,0.0121,2.2462,0.2649,3.5260000000000002,0.0,0.0155,0.4565,7.2703,37.1029,El Salvador
4.8389999999999995,15.3336,1.9572,0.0,16.2121,0.7397,0.33899999999999997,1.5411,4.3612,7.8132,0.0462,0.1387,0.1387,0.4315,0.1541,2.25,1.125,0.0,3.7756,0.4469,34.6741,2.4503,1.2329,0.0,33.219,6.5339,0.0,2.8982,1.5830000000000002,0.2818,0.3805,10.4279,0.0188,14.275,0.1174,0.3664,0.0658,0.1926,0.0892,2.7855,0.0,0.0,1.2495,16.7833,8.4457,0.2865,0.5907,28.6013,0.2233,0.0,15.0751,1.7071,1.735,0.5023,8.8097,15.424000000000001,0.7024,0.1861,0.8559,0.1674,1.3582,0.7535,0.0,0.0047,0.3582,21.401,0.0233,1.4745,0.0465,23.8,2.9000000953674316,3.5696468820435796,0.0342599549211119,2.8285499624342596,0.7068369646882041,1331000.0,6.1949,0.4556,22.3154,0.0005,6.3498,0.6145,0.7127,3.5061,3.0810000000000004,17.3068,0.1501,0.1457,0.0518,0.1472,0.0576,3.2403,0.2121,2.3886,0.0,0.0886,0.3472,4.9558,27.6779,Estonia
1.5593,5.5925,0.5198,0.0,27.5468,0.1247,0.1663,1.4969,2.7651,1.8295,0.1663,0.1663,0.7277,0.7277,0.3326,2.8274,0.0416,0.0,6.7152,0.1247,44.4075,1.7464,0.4158,0.0,20.8055,3.1415,0.0,12.0023,0.4718,0.3682,0.4718,11.1162,0.1151,5.4315,0.2762,3.4062,0.2071,0.8170000000000001,0.3222,0.0575,0.0,0.0,0.6559,29.1945,10.9436,0.1956,0.6034,14.767999999999999,0.0489,0.0,27.0081,0.4077,0.9296,0.7421,8.8396,3.4086,1.1253,1.3129,1.8511,0.4322,1.9979,0.1468,0.0,0.0,0.1794,35.2361,0.0,0.7747,0.1876,13.5,20.600000381469727,1.4656702898550702,0.0547101449275362,1.03885869565217,0.37210144927536204,1104000.0,6.2239,0.1024,7.4118,0.0019,14.7814,0.1578,0.3643,8.5537,2.5917,3.9299,0.6695,0.262,0.3005,0.3578,0.1615,5.3187,0.0648,3.1796,0.0,0.0892,0.3258,2.5701,42.5816,Eswatini
0.4774,2.0182,0.1519,0.0,31.5321,0.0434,0.0217,0.2821,0.6509999999999999,1.1068,0.0,0.0651,0.4123,4.4705,0.5859,6.1198,0.0651,0.0,1.8663,0.0868,47.9601,1.8012,0.2821,0.0,11.1691,1.4358,0.0,11.3929,0.2238,0.0559,0.4102,4.1768,0.0,5.1091,0.1678,2.6851,2.5545,2.6851,0.8018,0.0186,0.0,0.0,0.7459,38.8216,17.4156,0.1305,0.1676,4.4561,0.0076,0.0,29.7303,0.099,0.1066,0.1143,1.6834,2.1938,0.3656,0.8074,10.748,0.7693,2.3461,0.3047,0.0,0.0,0.0838,45.5515,0.0,0.457,0.0076,3.6,20.600000381469727,0.123092519753559,0.00186658080685022,0.109237181941592,0.0119887570051168,114916000.0,2.4543,0.0276,5.2956,0.0,22.0779,0.0594,0.0608,1.1774,0.7462,4.2647,0.018000000000000002,0.1382,0.2322,3.0195,0.4298,11.2918,0.2957,1.317,0.0,0.0802,0.4699,1.8449,44.6989,Ethiopia
0.7322,8.4795,2.2476,0.0,18.1338,0.2724,1.1238,0.63,3.5587,1.1749,0.0681,0.1192,3.5076,1.8219,0.1192,4.3419,0.2384,0.0,5.9254,0.0511,41.512,5.1081,0.8343,0.0,20.0472,7.6883,0.0,1.5114,0.5773,1.4694,0.084,8.423,0.0262,1.7948,0.0945,8.9635,0.2991,0.1312,0.3569,0.4408,0.0,0.0,0.1469,29.9554,17.8168,0.1732,0.2232,21.1078,0.2435,0.0,16.8335,0.8386,6.3303,0.3043,10.1515,2.7323,0.8116,1.8734,4.6936,0.1826,2.7797,0.3382,0.0,0.0,0.0609,28.8922,0.0203,1.5014,0.0812,30.0,3.700000047683716,0.00625,0.00022321428571428598,0.00591517857142857,0.00011160714285714299,896000.0,1.8598,0.2922,7.8511,0.0021,10.144,0.2682,2.3832,2.1636,3.0004,1.7421,0.2586,0.1642,4.3799,0.7746,0.05,7.8599,0.1238,9.7259,0.0,0.0157,0.8683,3.9255,42.1469,Fiji
2.4873,19.2239,2.4273,0.0,14.504000000000001,0.5094,0.9440000000000001,1.6032,7.9562,7.267,0.4495,0.1199,0.2997,0.1648,0.045,1.6931,0.5993,0.0,4.525,0.2397,30.7761,3.2814,0.884,0.0,36.725,6.3787,0.0,1.7872,0.8524,0.9384,0.2901,16.6649,0.1146,11.8155,0.0788,0.6017,0.0179,0.043,0.0537,0.7844,0.0,0.0,0.5157,13.2732,8.8607,0.2041,0.4797,31.2205,0.2505,0.0,13.0758,1.1632,3.8251,0.5434,11.1059,14.3706,0.501,0.3524,0.3099,0.0425,1.1123,1.0826,0.0,0.0042,0.1826,18.7816,0.0594,1.1038,0.433,24.9,2.5,0.854801953336951,0.0124434798336046,0.5606800506420689,0.281678422861277,5529000.0,4.5004,0.519,26.8865,0.0,5.1978,0.3979,1.5306,3.1864,3.4915,20.8378,0.7944,0.1097,0.0883,0.0533,0.0168,2.7671,0.545,1.8388,0.0,0.046,0.2468,3.8325,23.1132,Finland
1.9955,16.9899,3.6818,0.0,13.8983,0.6183,0.8994,1.6582,6.1551,5.3963,0.0562,0.2389,0.3513,0.2389,0.0422,1.321,0.4356,0.0,5.5509,0.4216,33.0101,6.0568,0.9837,0.0,30.2594,9.1996,0.0,1.4334,0.9894,0.8752,0.3869,11.0864,0.0159,7.9533,0.1554,0.685,0.0254,0.0285,0.0412,0.6279,0.0,0.0,0.853,19.7406,15.4658,0.1776,0.1784,31.0849,0.2677,0.0,13.4993,1.6015,3.9079,0.6513,12.8703,11.1617,1.2714,0.4104,0.513,0.0401,0.977,0.7361,0.0,0.0045,0.3569,18.9195,0.0134,1.4811,0.0535,23.2,2.5,5.199054511857099,0.12155836156452099,0.367876501385895,4.7096196489066795,64940000.0,4.1631,0.7907,21.7097,0.0011,6.9951,0.611,1.8214,4.878,4.4005,13.784,0.1918,0.301,0.1479,0.0991,0.0164,2.6963,0.2925,2.611,0.0,0.2093,0.8675,5.1223,28.2903,France
2.0617,7.1874,0.1513,0.0,18.0064,0.0567,1.0781,5.2771,4.4638,0.9835,0.3215,0.4539,2.3454,0.0378,0.0,8.398,0.1702,0.0189,2.7237,0.0189,42.8031,2.8939,0.5485,0.0,19.2656,0.7379,0.0,4.1074,0.1956,2.0359,0.6401,13.4068,0.1422,2.2937,0.5957,8.9438,0.0089,0.0,0.5779,0.7112,0.0,0.0,0.0178,30.7344,15.3805,0.2045,0.6967,24.3394,0.0188,0.0,15.1258,0.1695,5.2846,1.6507,14.6928,1.7071,2.4666,3.3264,0.069,0.0,3.3202,0.1004,0.0063,0.0,0.0126,25.6637,0.0126,0.9352,0.4017,13.4,10.5,0.51353653070372,0.00318242940385477,0.483953384132676,0.0264007171671896,2231000.0,6.1881,0.0109,8.1825,0.0,9.1158,0.0701,2.2578,9.0341,4.32,0.9486,0.4751,0.5758,0.8509,0.0139,0.0015,11.8727,0.0212,1.2508,0.1248,0.0051,0.4824,2.3979,41.8004,Gabon
0.3543,3.7394,0.0787,0.0,26.8845,0.0984,1.1021,0.1771,0.6298,1.791,0.1771,0.0394,4.8219,0.1574,0.0,0.3543,0.0787,0.0,5.5895,0.0787,46.2704,7.282,0.2952,0.0,6.0418,0.2548,0.0,4.9416,0.2113,1.3488,0.0373,1.3488,0.0622,2.8468,0.0311,12.4751,0.0311,0.0,0.0124,0.0995,0.0,0.0,0.2362,43.9582,25.9883,0.0746,0.2116,13.0026,0.0078,0.0,26.686999999999998,0.3213,6.7403,0.0705,2.3513,3.3702,0.2116,8.0649,0.4232,0.0078,0.1332,0.4232,0.0,0.0,0.1019,37.0013,0.0157,0.6427,0.2116,8.7,10.199999809265137,0.175299958626396,0.00554406288787753,0.160777823748448,0.00897807199007034,2417000.0,2.8419,0.0114,10.1417,0.0,21.8908,0.2008,3.9197,0.8742,1.1134,4.8167,0.9824,0.0812,3.1637,0.1281,0.0043,0.8614,0.2719,4.1176,0.0,0.0897,2.2026,2.4575,39.8291,Gambia
1.2367,8.8138,1.6025,0.0,25.6053,0.4006,0.2613,0.8361,2.3689,4.0759,0.2264,0.0871,0.1916,0.0,0.0523,1.4806,0.8361,0.0,6.6539,0.2961,41.1949,3.205,0.5748,0.0,25.2749,7.2612,0.0,4.5695,1.1781,0.4284,0.2071,7.2326,0.1071,9.0818,0.1,0.6854,0.0,0.0714,0.0928,2.7774,0.0,0.0,1.1566,24.718000000000004,14.8579,0.1999,0.1495,18.4294,0.16899999999999998,0.0,27.2574,1.1636,1.4822,0.3835,6.7867,8.2299,0.5981,0.299,0.013000000000000001,0.0715,1.2936,0.6436,0.0,0.0065,0.2665,31.5673,0.026000000000000002,0.8906,0.273,23.3,7.900000095367432,7.04226110363392,0.0879946164199192,6.80524899057873,0.149017496635262,3715000.0,2.5343,0.2356,15.5347,0.0,15.6253,0.5032,0.6622,3.1735,2.6217,11.3605,0.7882,0.1507,0.084,0.0025,0.0247,3.7542,0.2397,3.3110000000000004,0.0,0.1631,0.6679999999999999,4.0993,34.4636,Georgia
3.2902,15.3684,4.162,0.0,12.4016,0.6187,0.5343,1.5607,5.0759,4.9072,0.0,0.0703,0.4781,0.0984,0.0984,1.7717,0.4218,0.0,6.482,0.7593,34.6316,6.1867,1.0827,0.0,28.1419,11.0084,0.0,1.1778,1.0462,0.7019,0.2632,8.9127,0.0,6.4289,0.0472,0.8909,0.0101,0.0844,0.0607,0.6614,0.0,0.0,1.6739,21.8581,16.8163,0.21600000000000003,0.6525,30.2658,0.3023,0.0,12.9162,1.7081,2.0631,0.6237,13.7703,12.0526,0.3646,0.7821,0.2351,0.12,1.3051,0.6669,0.0,0.0048,0.7005,19.7342,0.0288,1.7033,0.0,25.7,2.5,2.7431008403361297,0.073890756302521,2.45136614645858,0.21784393757502998,83300000.0,6.7714,0.6715,20.8485,0.0011,6.0363,0.5947,0.6758,3.6131,4.6524,14.1789,0.0,0.0747,0.1701,0.0419,0.0429,3.5712,0.3493,2.5069999999999997,0.0,0.1903,0.8104,5.0542,29.1443,Germany
0.3956,2.1263,0.0989,0.0,13.8784,0.0659,0.9229999999999999,5.6865,0.7417,0.2308,0.0494,0.0824,1.6812,1.0219,0.5769,19.6143,0.0,0.0659,1.9779,0.0989,47.8655,2.4065,0.4121,0.0,7.6875,0.8059999999999999,0.0,5.6789,0.3472,2.7774,1.2151,3.1618,0.0496,0.4216,0.1736,10.9113,0.3968,1.2771,2.0087,0.0,0.0,0.0,0.0868,42.3063,20.4464,0.248,0.1509,12.1922,0.0079,0.0,16.2272,0.2701,6.6164,2.5417,4.1064,0.5878,0.5957,2.5576,3.2089,1.2073,10.8181,0.0159,0.0318,0.0,0.1191,37.8157,0.0159,0.8419,0.0715,9.7,5.5,0.22542400154474898,0.00144498439159399,0.20436391722717498,0.0196150999259808,31073000.0,0.9444,0.0088,2.8956,0.0,6.3229999999999995,0.0705,1.4992,10.4274,0.8069,0.4178,0.1657,0.0917,0.7957,0.392,0.23800000000000002,24.6325,0.0053,0.8128,0.2815,0.0364,0.3655,1.6849,47.1041,Ghana
1.0285,11.4771,0.7006,0.0,14.4731,0.4919,0.5068,2.2954,4.1586,5.4255,0.16399999999999998,0.1938,0.8794,0.6707,0.0596,1.5203,0.4919,0.0,4.2629,1.0434,38.5303,10.1654,1.4607,0.0,17.9063,1.6989,0.0,1.328,0.7749,0.3245,0.2484,6.6267,0.0298,8.3355,0.1424,1.8413,0.0795,0.0497,0.0431,0.7749,0.0,0.0,1.881,32.097,25.5332,0.2848,0.2376,26.9807,0.0998,0.0,14.543,1.2737,2.6995,0.9981,10.9548,11.0689,0.884,0.6036,1.3593,0.0665,1.1121,0.6273,0.0,0.0095,0.8887,23.0217,0.0285,2.3193,0.2234,27.4,2.5,1.5253551401869199,0.0556168224299065,0.876299065420561,0.593439252336449,10700000.0,2.2879,0.2116,17.6914,0.0005,7.2801,0.4539,1.026,6.3296,3.7836,12.0221,0.0596,0.1947,0.8112,0.2539,0.0243,3.1307,0.256,1.7744,0.0,0.6676,1.5237,7.9134,32.3038,Greece
1.9979,12.2581,0.7284,0.0,13.7565,0.7284,1.1446,3.5588,5.7648,3.8085,0.3538,0.0832,1.1863,1.3111,0.6452,1.1446,0.3122,0.0,7.9084,0.0416,37.7523,4.9116,0.6035,0.0,23.0842,2.4889,0.0,1.4883,1.444,1.2856,2.8436,12.9576,0.1267,4.8195,0.0823,3.3186,0.19,0.8803,0.0697,0.8740000000000001,0.0,0.0,0.1393,26.9158,16.8841,0.1077,0.1204,30.3273,0.0567,0.0,12.2414,1.8631,5.9719,1.4452,15.3939,6.5812,0.4605,0.5809,2.6991,0.5667,0.6801,0.1204,0.0,0.0,0.0425,19.6727,0.0283,0.7793,0.3684,20.2,5.099999952316284,0.13097345132743402,0.000884955752212389,0.129203539823009,0.000884955752212389,113000.0,3.1315,0.1276,12.1319,0.0019,7.6569,0.9226,2.5802,11.0608,5.6546,2.7183,1.2873,0.1266,1.3768,0.6417,0.3171,2.2222,0.1104,5.4479999999999995,0.0,0.0143,0.9959,3.6085,37.8648,Grenada
0.5887,5.5534,0.3925,0.0,23.8619,0.9419,0.0981,1.3736,2.551,1.4914,0.0589,0.0785,1.0793,2.7473,0.0589,0.3532,0.1766,0.0,9.3995,0.2159,44.4662,3.748,0.7653,0.0,15.4397,1.7622,0.0,9.3956,2.6186,0.1482,1.2516,7.0735,0.0247,3.7385,0.0988,3.7879,0.5764,0.1235,0.0247,0.3788,0.0,0.0,0.9305,34.5603,17.8113,0.2553,0.0787,15.405,0.0358,0.0,23.6119,2.6188,0.5581,0.6583,8.7221,2.9408,0.5366,1.431,6.597,0.0859,0.2504,0.4865,0.0,0.0,0.1002,34.595,0.0143,1.1806,0.09300000000000001,18.8,15.199999809265137,0.9018985940440608,0.0324034097199159,0.824294254400531,0.0452009299236134,18066000.0,1.7037,0.0957,10.3765,0.0,15.1579,1.4676,0.2807,6.7124,3.9589,4.4093,0.0348,0.1632,0.5276,1.6504,0.0403,1.3316,0.2872,5.3058,0.0,0.198,0.8747,5.7997,39.624,Guatemala
0.0894,2.415,0.161,0.0,24.8479,0.1073,0.3399,2.5939,1.0376,0.6619,0.0716,0.1073,1.8784,0.7335,0.0,6.7979,0.0894,0.0,2.2182,0.0,47.585,6.6547,1.61,0.0,6.0747,0.7557,0.0,4.7086,0.3125,0.5014,0.3415,2.8993,0.0363,1.4896,0.1163,6.6633,0.1744,0.0,0.3343,0.2616,0.0,0.0,0.0073,43.9253,30.6133,0.7848,0.0404,9.2262,0.0162,0.0,26.1017,0.4286,2.4419999999999997,1.3019,4.1077,1.4797,0.7601,3.5417,2.1590000000000003,0.0,3.0403,0.2183,0.0,0.0,0.0,40.7779,0.0081,4.2371,0.1132,6.6,16.5,0.11675955414012701,0.0006687898089171969,0.114012738853503,0.00207802547770701,12560000.0,0.311,0.0213,3.8776,0.0,17.2911,0.1648,0.8939,7.9395,1.1561,1.4724,0.2312,0.1692,0.9506,0.3925,0.0,11.7958,0.1196,1.3368,0.0,0.0009,1.3271,4.4286,46.1202,Guinea
0.6881,3.8624,0.1554,0.0,28.6127,0.0666,0.0444,1.9534,2.5971,0.8657,0.1332,0.111,0.5771,0.3996,0.0,4.1065,0.0666,0.0,0.6881,1.1543,46.1487,7.5028,0.2664,0.0,10.8323,0.6274,0.0,2.8828,0.1509,0.0715,0.2938,8.0527,0.0556,1.8027,0.1271,1.7154,0.0794,0.0,0.1985,0.2224,0.0,0.0,3.3116,39.1677,30.3288,0.0794,0.1925,10.5663,0.034,0.0,30.7701,0.2718,0.4077,0.9966,6.761,2.1857,0.9059999999999999,1.2684,1.3364,0.0,1.88,0.0793,0.0,0.0,1.8913,39.4337,0.0113,0.7928,0.2152,8.2,28.0,0.143850544888428,0.00238713025428127,0.12594706798131802,0.0155163466528282,1927000.0,2.4603,0.0423,4.9295,0.0,21.6069,0.1038,0.1666,6.3660000000000005,2.2155,2.1899,0.5331,0.2114,0.32799999999999996,0.2499,0.0013,8.1087,0.0167,0.7893,0.0,0.4485,1.8016,2.3642,45.0666,Guinea-Bissau
0.5719,9.0121,0.20800000000000002,0.0,21.2998,0.1213,0.8666,2.253,3.6915,4.1075,0.1906,0.0347,2.5303,1.1612,0.5546,1.3345,0.2773,0.0,5.5459,0.2253,40.9879,1.8371,3.1889,0.0,22.7418,1.002,0.0,2.9072,0.33399999999999996,1.169,1.5030000000000001,12.555,0.0911,7.6287,0.0531,9.3518,0.3871,0.8653,0.129,0.9261,0.0,0.0,0.8805,27.2582,9.0633,1.1538,0.1537,22.1489,0.0114,0.0,15.7922,0.2902,4.6153,0.8821,8.5306,8.5249,0.1821,2.0885,2.3902,0.6203,0.7341,0.2959,0.0,0.0,0.1821,27.8511,0.0285,4.456,0.2219,19.2,8.100000381469727,1.00876747141042,0.0228716645489199,0.884625158831004,0.101270648030496,787000.0,1.8708,0.0206,9.1155,0.0,9.7847,0.1038,1.7011,5.7954,2.5237,4.7277,0.3516,0.0385,1.8367,0.3907,0.1942,1.8384,0.0742,3.2325,0.0,0.0435,0.2779,15.2061,40.8722,Guyana
2.0559,3.7884,0.3234,0.0,21.5754,0.0462,0.2079,2.9568,2.079,1.0626,0.0924,0.0924,0.8085,3.8346,0.0,5.7057,0.2079,0.0,4.0425,0.0,46.2,4.5507,0.3696,0.0,12.1462,1.7481,0.0,5.7517,0.1353,0.3722,1.6804,7.8944,0.0564,1.8608,0.1353,3.3157,0.8458,0.0,0.5526,0.3609,0.0,0.0226,0.0,37.8482,25.1494,0.1241,0.0,9.993,0.03,0.0,22.5894,0.1302,1.3217,1.2616,6.138,1.6922,0.6809,1.3117,10.3835,0.0,2.6434,0.8511,0.0,0.01,0.0,40.012,0.01,0.8009999999999999,0.1402,20.5,49.29999923706055,0.10311321582039801,0.00214855739717618,0.0802946593001842,0.0206699991230378,11403000.0,1.2733,0.0402,3.5986,0.0,13.4196,0.0525,0.5064,12.0278,1.9687,0.8765,0.3309,0.1532,0.4829,2.0067,0.0022,11.48,0.3801,2.0961,0.0,0.0,0.8742,2.0302,46.3997,Haiti
0.7052,6.7385,0.6464,0.0,23.3301,0.2938,0.0979,1.5475,2.8991,2.7032,0.1567,0.0784,0.1763,2.3898,0.0196,0.2938,0.2351,0.0,8.5406,0.0392,43.2517,5.4848,0.3722,0.0,16.7113,2.6611,0.0,8.3159,0.7448,0.1302,0.376,7.8603,0.0651,5.2281,0.0868,0.5857,0.4194,0.0289,0.0217,0.3833,0.0,0.0,0.1012,33.2924,22.8722,0.1157,0.1091,17.3784,0.0156,0.0,23.5193,0.9196,0.6546,0.7481,9.11,6.1253,0.5533,0.2182,6.1877,0.0312,0.1948,0.6858,0.0,0.0,0.039,32.6216,0.0156,0.6858,0.187,19.4,12.899999618530273,1.5602696674777,0.0376115166261152,0.6263686131386861,0.896289537712895,9864000.0,2.0662,0.1378,13.6048,0.0,14.1699,0.4601,0.3339,6.8464,3.508,9.0154,0.6923,0.1505,0.1749,1.3962,0.0138,0.6796,0.4686,5.9591,0.0,0.0276,1.2467,2.6599,36.3883,Honduras
3.0432,16.0682,5.28,0.0,13.4206,0.8065,0.1978,1.0347,5.9038,3.8649,0.0152,0.0,0.1978,0.4108,0.1522,1.339,0.426,0.0,5.3408,0.0304,33.9318,7.4863,1.0499,0.0,28.9972,12.3082,0.0,1.2735,1.2018,0.1954,0.127,10.0576,0.0,5.2308,0.0033,0.3583,0.0391,0.1107,0.0391,0.7393,0.0,0.0,0.0456,21.0012,18.0699,0.2019,0.5289,28.3269,0.5687,0.0,15.6506,2.4056,1.035,0.4208,14.4791,9.8157,0.0171,0.2616,1.0009,0.1877,1.1601,0.4777,0.0,0.0,0.0284,21.6731,0.1081,1.8369,0.0171,28.6,2.5,3.84073922391727,0.13336746186137,2.84579707177229,0.8615746902836079,9767000.0,6.7533,1.0595,20.0268,0.0007,7.5908,0.8885,0.4113,3.0852,5.2042,12.4568,0.0039,0.0052,0.0679,0.1906,0.1802,3.0460000000000003,0.1031,2.5433,0.0,0.0183,0.7214,5.6788,29.9644,Hungary
2.0403,22.2911,2.9915,0.0,10.7803,0.5928,2.2746,2.2195,7.5958,8.5746,0.4687,0.2619,0.4825,0.0965,0.1654,1.0753,0.9374,0.0,5.3212,0.2481,27.7089,3.0189999999999997,0.8547,0.0,34.4402,7.1086,0.0,4.3005,0.8991,1.6872,0.4975,13.6029,0.1199,11.0046,0.1349,0.8931,0.012,0.1079,0.03,1.5254,0.0,0.0,0.5005,15.5628,7.4053,0.1678,0.3794,35.786,0.3298,0.0,9.3826,1.2163,9.3968,0.6383,11.7124,12.5102,0.617,0.5142,0.1596,0.1312,0.5674,0.9184,0.0,0.0035,0.1773,14.2158,0.0035,0.9787,0.3617,23.1,2.5,1.6361413043478301,0.0078804347826087,1.61929347826087,0.00896739130434783,368000.0,4.7545,0.9461,23.97,0.0025,4.1196,0.5557,4.6117,4.8405,4.6269,13.0028,1.4022,0.2232,0.1759,0.0376,0.0676,1.9909,0.4626,3.9472,0.0,0.0752,0.4667,3.6874,26.0331,Iceland
0.2582,5.5622,1.4899,0.0,27.651999999999997,0.2384,0.2582,1.4303,0.298,3.2578,0.0,0.0199,0.9734,3.1387,0.5959,1.1124,0.0199,0.0,3.5757,0.1986,44.4378,4.3504,1.1323,0.0,16.0538,7.4859,0.0,5.1196,0.7653,0.3783,0.4046,0.9061,0.0,6.4919,0.0264,3.7386,1.1084,0.8005,0.0792,0.0176,0.0,0.0,0.5014,33.9462,21.7804,0.3958,0.0077,11.2582,0.0306,0.0,25.2794,0.7271,1.5537,0.6659,1.0179,7.8142,0.1225,1.1174,7.2096,0.8189,0.8955,0.17600000000000002,0.0,0.0459,0.1837,38.7418,0.0,2.3343,0.0,3.8,14.5,0.7732564102564101,0.0110703521177059,0.7515606742375541,0.0106253839011499,1400100000.0,0.1959,0.0028,11.3357,0.0,17.3821,0.3061,0.6499,5.4333,0.35600000000000004,9.9889,0.0,0.0311,0.728,1.5709,0.3268,2.7906,0.0753,1.7471,0.0,0.1526,0.7487,7.5213,38.6568,India
0.0346,3.372,0.121,0.0,31.9557,0.3977,1.4698,1.4179,0.9165,0.3631,0.0,0.1038,1.8330000000000002,0.1729,0.2594,2.4728,0.1383,0.0,3.4584,0.0865,46.6367,4.0809,0.7090000000000001,0.0,9.1722,0.7049,0.0,6.6871,1.4549,2.5122,0.7139,3.6237,0.0,0.7049,0.1627,7.3649,0.0452,0.3886,0.3072,0.49700000000000005,0.0,0.0633,0.3976,40.8368,24.0918,0.2711,0.0073,16.164,0.0219,0.0,27.3237,1.2821,10.1617,0.743,2.9210000000000003,1.0854,0.6920000000000001,2.3529,0.4953,0.3351,0.7503,0.4006,0.0,0.0219,0.102,33.836,0.0,1.2966,0.0073,6.9,8.300000190734863,0.42209988260794395,0.0115526295452622,0.345619877897541,0.0649273751651401,271739000.0,0.0794,0.0309,6.2575,0.0009,24.3918,0.4911,3.9386,5.5134,1.0316,0.5943,0.0026,0.1702,2.2113,0.0988,0.1508,4.6343,0.0406,1.8481,0.0,0.0564,0.8579,3.8558,43.7438,Indonesia
0.0,5.8494,1.3782,0.0,26.2179,0.4647,0.3686,2.8526,2.3077,1.2179,0.0,0.0962,0.1122,1.0897,0.1282,1.6346,0.0481,0.0,4.5513,1.2821,44.1506,4.4712,1.7788,0.0,16.9273,6.0372,0.0,5.5867,1.3259,0.6114,0.6243,6.1724,0.0,2.6389,0.1416,0.4055,0.2961,0.2124,0.1738,0.0451,0.0,0.0,4.9044,33.0759,20.2935,0.5278,0.0,14.4317,0.2626,0.0,26.42,1.2388,1.9124,1.2274,7.6383,2.8201,0.5537,0.1313,2.4034,0.177,0.9248,0.3311,0.0,0.0057,1.3701,35.5712,0.0057,2.5746,0.0,25.5,4.900000095367432,1.73424836601307,0.0694141414141414,1.4823220439691,0.18251218062982802,84150000.0,0.0007,0.5369,7.9295,0.002,14.0141,0.4916,0.7813,7.9235,2.3965,3.5808,0.0007,0.1405,0.054000000000000006,0.4729,0.0559,3.2877,0.1299,2.198,0.0,0.6421,0.7706,12.5207,42.0701,Iran (Islamic Republic of)
